87,145,538,174,PINGHWAI TRADING SDN BHD
239,174,384,199,(1211036-W)
78,206,538,232,"NO.2, JALAN METRO PERDANA TIMUR 11,"
117,236,504,260,"KEPONG ENTERPRENUERS PARK,"
193,266,428,292,"OFF JALAN KEPONG,"
182,298,439,321,52100 KUALA LUMPUR.
96,327,286,351,TEL : 0122648835
311,325,532,350,FAX : 603-62592420
184,360,439,385,GST ID : 001371123712
228,398,396,420,TAX INVOICE
27,431,118,456,DOC NO.
174,434,332,458,: CS00020648
403,432,590,458,DATE: 30/09/2017
33,466,114,489,CASHIER
175,466,261,489,: USER
403,464,569,490,TIME: 13:04:00
32,500,184,527,SALESPERSON :
410,498,469,524,REF.:
33,568,76,588,ITEM
194,569,231,590,QTY
260,569,330,588,S/PRICE
355,545,413,568,(GST)
351,568,419,587,S/PRICE
469,547,530,569,(GST)
455,568,530,588,AMOUNT
550,568,587,588,TAX
32,595,89,616,17007
186,596,239,616,39.00
272,595,321,615,15.81
361,595,409,616,15.81
467,596,530,615,616.59
547,597,587,617,ZRL
132,619,328,642,UDANG KERING
58,683,157,706,TOTAL QTY:
182,683,243,702,39.00
460,683,533,704,616.59
112,720,419,747,TOTAL SALES (EXCLUDING GST) :
460,721,535,744,616.59
305,761,420,782,DISCOUNT :
486,761,534,781,0.00
291,797,418,823,TOTAL GST :
486,799,535,822,0.00
297,837,418,865,ROUNDING :
484,837,536,861,0.01
70,878,417,906,TOTAL SALES (INCLUSIVE OF GST) :
457,880,536,900,616.60
94,915,418,945,{4553 8800 9593 0119} VISA :
460,916,533,938,616.60
307,946,420,971,CHANGE :
486,947,534,968,0.00
72,1018,246,1038,GST SUMMARY
75,1054,180,1074,TAX CODE
243,1051,261,1075,%
318,1053,425,1075,AMT (RM)
472,1052,569,1076,TAX (RM)
75,1082,123,1106,ZRL
245,1083,259,1105,0
351,1084,423,1105,616.59
523,1084,569,1105,0.00
203,1114,275,1139,TOTAL :
349,1115,421,1139,616.59
521,1117,570,1139,0.00
67,1172,556,1198,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
