75,208,837,262,SYARIKAT PERNIAGAAN GIN KEE
378,270,543,311,(81109-A)
241,315,687,362,"NO 290, JALAN AIR PANAS."
374,361,548,400,SETAPAK.
251,412,655,448,"53200, KUALA LUMPUR."
298,455,613,494,TEL :03-40210276
271,513,647,556,GST ID : 000750673920
232,567,696,606,SIMPLIFIED TAX INVOICE
41,642,148,676,CASH
36,695,167,729,DOC NO.
249,695,504,734,: CS00012504
552,693,640,727,DATE:
663,691,841,734,02/01/2018
43,741,165,778,CASHIER
255,741,390,780,: USER
550,739,647,778,TIME:
664,743,810,779,14:49:00
39,794,273,835,SALESPERSON :
550,784,659,835,REF.:
39,884,116,916,ITEM
337,878,403,921,QTY
453,878,580,917,S/PRICE
625,880,758,921,AMOUNT
794,880,865,917,TAX
37,930,131,967,1762
358,929,392,968,1
485,929,569,970,7.95
685,932,756,966,7.95
805,932,850,968,SR
39,975,428,1014,17MM COMB SPANNER
49,1028,124,1062,1041
354,1026,382,1065,2
485,1028,569,1069,15.90
661,1030,758,1066,31.80
798,1028,862,1069,SR
41,1075,704,1114,6' X 35# CORRUGATED ROOFING SHEET
124,1123,281,1168,TOTAL QTY:
346,1125,389,1164,3
667,1126,761,1162,39.75
131,1195,580,1229,TOTAL SALES (EXCLUDING GST) :
663,1191,760,1234,37.50
415,1254,585,1288,DISCOUNT :
683,1252,758,1293,0.00
396,1300,589,1339,TOTAL GST :
683,1307,760,1344,2.25
406,1359,589,1400,ROUNDING :
685,1357,756,1393,0.00
58,1415,590,1467,TOTAL SALES (INCLUSIVE OF GST) :
666,1417,761,1458,39.75
446,1479,586,1524,CASH :
666,1475,760,1514,39.75
419,1529,587,1570,CHANGE :
683,1524,762,1565,0.00
95,1623,385,1670,GST SUMMARY
109,1688,266,1719,TAX CODE
114,1728,170,1764,SR
345,1690,372,1721,%
341,1730,375,1762,6
454,1691,605,1722,AMT (RM)
509,1731,606,1765,37.50
669,1688,810,1720,TAX (RM)
741,1727,820,1764,2.25
294,1788,400,1822,TOTAL :
511,1783,616,1826,37.50
743,1790,814,1826,2.25
92,1885,819,1919,GOODS SOLD ARE NOTRETURNABLE. THANK YOU
