44,129,516,166,SANYU STATIONERY SHOP
45,176,506,202,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X"
45,201,245,223,40170 SETIA ALAM
42,227,430,254,MOBILE /WHATSAPPS : +6012-918 7937
44,260,267,283,TEL: +603-3362 4137
42,285,322,310,GST ID NO: 001531760640
408,298,597,331,TAX INVOICE
33,319,140,340,OWNED BY :
33,341,377,363,SANYU SUPPLY SDN BHD (1135772-K)
41,394,303,419,CASH SALES COUNTER
51,456,192,478,1. 5002-0080
269,457,598,481,WIRE O (3:1) DOUBLE WIRE A4
272,485,558,509,34 LOOPS - 6.4MM (WHITE)
78,515,195,537,6 X 4.0000
469,515,529,541,24.00
552,517,585,542,SR
49,548,193,570,2. 5002-0004
272,549,597,572,PVC- RIGID SHEET BINDING CC
270,578,303,599,A4
80,608,208,629,12 X 0.8000
479,608,531,633,9.60
553,611,585,630,SR
28,644,343,665,TOTAL SALES INCLUSIVE GST @6%
468,645,529,670,33.60
242,673,330,697,DISCOUNT
480,678,529,697,0.00
240,714,293,735,TOTAL
471,717,530,737,33.60
239,744,346,771,ROUND ADJ
480,752,531,769,0.00
238,784,345,811,FINAL TOTAL
469,791,531,812,33.60
241,845,301,865,CASH
470,848,532,869,50.00
241,875,328,898,CHANGE
471,882,531,903,16.40
27,918,175,943,GST SUMMARY
252,917,386,943,AMOUNT(RM)
476,920,565,946,TAX(RM)
29,950,126,972,SR @ 6%
321,949,388,974,31.70
523,952,568,973,1.90
29,1027,292,1051,INV NO: CS-SA-0127449
29,1058,91,1080,DATE :
169,1057,294,1076,29/11/2017
26,1086,131,1113,TOTAL QTY:
171,1087,206,1112,18
25,1140,588,1162,"PRINT TIME : WEDNESDAY, 29 NOVEMBER, 2017 4:18:55"
66,1220,572,1246,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE
109,1270,522,1295,THANK YOU FOR YOUR PATRONAGE
197,1302,444,1326,PLEASE COME AGAIN.
118,1353,521,1377,TERIMA KASIH SILA DATANG LAGI
69,1403,576,1434,** PLEASE KEEP THIS RECEIPT FOR PROVE OF
50,1438,587,1461,PURCHASE DATE FOR I.T PRODUCT WARRANTY
245,1470,391,1493,PURPOSE **
91,1524,553,1552,FOLLOW US IN FACEBOOK : SANYU.STATIONERY
