46,129,516,165,SANYU STATIONERY SHOP
48,179,506,203,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X"
48,202,246,225,40170 SETIA ALAM
46,229,438,254,MOBILE /WHATSAPPS : +6012-918 7937
45,259,265,283,TEL: +603-3362 4137
46,286,323,306,GST ID NO: 001531760640
414,298,595,323,TAX INVOICE
38,317,139,336,OWNED BY :
37,339,378,364,SANYU SUPPLY SDN BHD (1135772-K)
42,393,302,419,CASH SALES COUNTER
52,458,195,480,1. 2044-0137
82,519,195,539,1 X 5.6000
54,548,192,570,2. 2000-0002
83,607,205,628,1 X 10.9000
271,459,560,483,ARTLINE EG-40 GLUE STICK
270,485,316,510,40G
273,550,582,573,IK YELLOW SIMILI PAPER - A4
273,576,490,602,70GSM (450'S/REAM)
480,519,528,541,5.60
472,610,531,630,10.90
557,522,585,541,SR
555,610,585,629,SR
28,642,344,665,TOTAL SALES INCLUSIVE GST @6%
242,674,329,697,DISCOUNT
239,716,295,737,TOTAL
240,747,349,773,ROUND ADJ
241,789,347,810,FINAL TOTAL
242,847,298,866,CASH
242,878,330,899,CHANGE
473,647,530,669,16.50
480,678,528,699,0.00
474,720,531,739,16.50
483,751,529,772,0.00
474,794,529,813,16.50
470,850,530,871,50.00
471,881,530,901,33.50
28,920,173,943,GST SUMMARY
255,921,385,942,AMOUNT(RM)
478,922,566,944,TAX(RM)
28,952,129,973,SR @ 6%
329,952,386,975,15.57
521,954,569,975,0.93
26,1028,291,1052,INV NO: CS-SA-0074397
320,1030,517,1052,DATE : 28/03/2017
65,1164,572,1187,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE
113,1215,524,1236,THANK YOU FOR YOUR PATRONAGE
195,1246,441,1267,PLEASE COME AGAIN.
116,1297,520,1321,TERIMA KASIH SILA DATANG LAGI
66,1347,569,1373,** PLEASE KEEP THIS RECEIPT FOR PROVE OF
49,1382,585,1406,PURCHASE DATE FOR I.T PRODUCT WARRANTY
244,1415,390,1439,PURPOSE **
87,1465,550,1493,FOLLOW US IN FACEBOOK : SANYU.STATIONERY
