1957,879,2383,938,TAX INVOICE
1913,962,2442,1026,DOMINO'S PIZZA
1678,1072,2682,1140,GST REF NO : 001694261248
1643,1171,2695,1237,DOMINO'S PIZZA PERMAS JAYA
1619,1263,2735,1338,"NO.12, JALAN PERMAS JAYA 10,"
1467,1362,2902,1441,"BANDAR BARU PERMAS JAYA, 81750 MASAI"
2076,1467,2287,1524,JOHOR
1432,1716,1966,1782,CARRY OUT NOW
2331,1707,2819,1779,PAY BY: CASH
1436,1960,1636,2030,ORDER
1865,1953,2076,2021,: 7163
2331,1951,2423,2023,BY
2542,1949,2749,2013,: 5533
1432,2052,2238,2122,ORDER TIME : 17:57:32
2324,2052,2500,2116,DATE
1428,2203,1927,2271,NAME: MS LEE
1443,2302,2289,2374,PICKUP TIME: 18:12:32
1432,2480,1559,2548,QTY
1593,2476,1764,2538,MENU
1885,2476,2063,2535,DESO
2138,2471,2384,2539,COUPON
2469,2465,2646,2525,DISC
2748,2460,2963,2530,PRICE
1461,2616,1507,2680,1
1597,2614,1764,2676,"6""HT"
1854,2614,1995,2682,(KB)
2135,2610,2451,2672,P50C-PSI
2739,2608,2937,2667,15.60
2518,2786,2687,2843,8.40
2733,2783,2933,2845,15.60
1435,2909,1879,2979,TOTAL ITEMS
2289,2915,2324,2966,:
1432,3032,1799,3096,SUB-TOTAL
2291,3034,2324,3087,:
2575,3021,2786,3080,15.60
1428,3152,2039,3220,COUPON DISCOUNT
2296,3155,2325,3199,:
2612,3137,2783,3201,8.40
1430,3264,1876,3330,GRAND TOTAL
2287,3267,2320,3311,:
2616,3254,2785,3316,7.20
1432,3388,1720,3460,PAYMENT
2291,3390,2326,3441,:
2579,3372,2779,3436,10.00
1432,3497,1838,3572,CHANGE DUE
2298,3506,2324,3552,:
2575,3491,2784,3550,02.80
1432,3614,2084,3682,*6% GST INCLUDED
2289,3623,2324,3667,:
2610,3612,2781,3669,0.41
1580,3796,2773,3875,SUPPORT OUR SMILE CAMPAIGN : )
1777,3928,2579,3996,DID WE SMILE AT YOU?
1896,4025,2465,4087,LET US KNOW AT
1661,4119,2694,4185,WWW.DOMINOS.COM.MY/SMILE AND
1476,4220,2915,4290,RECEIVE A 30% OFF SIDE ITEM E-COUPON
1735,4315,2623,4394,UPON SURVEY SUBMISSION
1621,4416,2744,4488,SURVEY CODE: CBD271560716357
1481,4562,2770,4637,THANK YOU FOR VISITING DOMINO'S.
1771,4653,2487,4723,PLEASE COME AGAIN!
1624,4763,2672,4837,1 - 3 0 0 - 8 8 8 - 3 3 3
1768,4857,2495,4929,WWW.DOMINOS.COM.MY
1442,5021,2806,5100,WE ARE COMPLIANT TO THE PDPA 2010.
1511,5105,2762,5184,VISIT WWW.DOMINOS.COM.MY/TERMS
1630,5200,2634,5270,TO VIEW OUR PERSONAL DATA
1766,5281,2482,5349,PROTECTION POLICY.
1962,5413,2294,5483,OWNED BY
1556,5499,2713,5567,DOMMAL FOOD SERVICES SDN BHD
1806,5591,2454,5653,CO. NO. 419060-A
2869,5584,2920,5643,1
2544,2045,2904,2113,: 27/04/18
