347,124,523,163,YAM FRESH
152,167,707,210,"NO.145G, JALAN RIMBUNAN RAYA 1,"
227,215,616,258,"LAMAN RIMBUNAN KEPONG,"
259,259,585,301,52100 KUALA LUMPUR
246,304,604,347,TEL: (603) 6243 5520
263,349,605,390,GST ID=001817907200
19,517,461,598,INVOICE: 001-9822
13,600,470,639,DATE: 2016-07-31 13:48:37
722,557,851,604,DINE IN
16,688,461,727,208 YAM FRESH SIGNATURE-C
42,735,71,769,:1
37,778,127,817,:MILK
657,691,675,725,1
741,690,851,728,RM7.90
456,866,623,902,SUB-TOTAL
508,909,624,952,6% GST
475,954,621,995,ROUNDING
740,868,849,906,RM7.90
740,911,850,948,RM0.47
723,955,852,991,-RM0.02
418,1072,630,1109,GRAND TOTAL
671,1043,849,1114,RM8.35
549,1200,628,1237,CASH
511,1244,621,1287,CHANGE
723,1197,850,1236,RM10.50
739,1245,854,1285,RM2.15
337,1332,511,1370,THANK YOU.
245,1376,604,1415,PLEASE VISIT US AT:-
265,1422,605,1460,FACEBOOK:-YAM FRESH
16,1508,322,1540,001-2016-07-31 13:48:51
349,1509,419,1539,LIJIE
508,1509,672,1542,001-9822 [1]
