168,119,692,184,POPULAR BOOK
123,199,779,270,CO. (M) SDN BHD
239,280,628,321,(CO. NO. 113825-W)
148,332,717,372,(GST REG NO. 001492992000)
57,384,806,421,"NO 8, JALAN 7/118B, DESA TUN RAZAK"
124,434,745,471,"56000 KUALA LUMPUR, MALAYSIA"
254,484,590,517,SUNWAY VELOCITY
188,580,695,618,TEL : 03-9201 6281/6920
37,677,348,717,01/03/18 19:14
410,681,856,718,SLIP NO.: 0010104733
37,732,280,768,WONG PEI YI
476,732,763,768,TRANS: 114793
79,831,728,864,MEMBER CARD NO: 2008011381468
146,880,610,914,CARD EXPIRY: 30/09/18
38,978,279,1016,DESCRIPTION
659,980,783,1012,AMOUNT
34,1076,431,1113,TOMBOW C/TAPE CX5N
103,1127,325,1161,2PC @ 9.89
704,1122,852,1160,19.78 T
35,1175,501,1215,SPRING ISSUE 20% REBA
34,1273,585,1313,L11 X-VENTURE UNEXPLA[BK]
701,1274,857,1312,12.00 Z
58,1327,389,1362,MEMBER DISCOUNT
700,1327,812,1359,-1.20
40,1374,483,1410,PU EXPANDING FILE-TS
696,1373,859,1407,20.90 T
61,1421,390,1461,MEMBER DISCOUNT
703,1425,809,1458,-2.09
33,1521,506,1559,TOTAL RM INCL. OF GST
700,1522,810,1559,49.39
37,1571,303,1609,ROUNDING ADJ
721,1574,807,1606,0.01
38,1621,214,1658,TOTAL RM
701,1621,809,1657,49.40
37,1670,124,1708,CASH
680,1672,808,1705,-50.00
38,1721,172,1757,CHANGE
721,1723,810,1755,0.60
40,1818,260,1855,ITEM COUNT
786,1817,810,1853,5
37,1868,280,1905,GST SUMMARY
327,1864,561,1904,AMOUNT (RM)
634,1867,806,1906,TAX (RM)
38,1915,170,1952,T @ 6%
456,1916,563,1950,36.41
722,1915,807,1949,2.18
37,1962,173,1999,Z @ 0%
462,1965,569,1999,10.80
722,1966,807,1998,0.00
38,2059,324,2099,TOTAL SAVINGS
703,2064,808,2094,-3.29
173,2156,701,2198,BE A POPULAR CARD MEMBER
146,2206,749,2244,AND ENJOY SPECIAL DISCOUNTS
127,2255,755,2295,THANK YOU. PLEASE COME AGAIN.
234,2308,643,2344,WWW.POPULAR.COM.MY
164,2358,701,2391,BUY CHINESE BOOKS ONLINE
161,2408,707,2444,WWW.POPULARONLINE.COM.MY
