104,268,643,302,B & BEST RESTAURANT
261,307,445,340,(001610235-P)
203,345,521,373,GST NO. : 001800839168
133,380,597,412,"NO.12,JALAN SS4C/5,PETALING JAYA"
216,414,507,443,SELANGOR DARUL EHSAN
236,449,491,478,TEL : 012-2060 778
250,481,468,517,**TAX INVOICE**
22,555,376,586,BILL NO: 00118887 / POS01
20,588,291,623,BIZDATE: 10/02/2017
19,622,254,658,CASHIER: MANAGER
20,658,463,691,PRINTED: 10/02/2017 01:09:47 PM
669,653,706,687,RM
23,728,38,763,1
161,727,378,759,FISHBALL NOODLE
643,722,706,756,7.00
24,799,37,833,1
63,797,198,830,SUB TOTAL
642,794,707,826,7.00
64,833,157,866,GST 6%
644,832,705,861,0.42
60,867,236,898,ROUNDING ADJ
628,865,707,899,-0.02
63,963,193,993,NET TOTAL
642,938,706,990,7.40
60,995,124,1025,CASH
646,991,708,1022,7.40
62,1054,154,1087,CHANGE
642,1030,707,1082,0.00
132,1155,592,1186,THANK YOU...PLEASE COME AGAIN...
76,1190,653,1221,HTTPS://M.FACEBOOK.COM/B-BEST-RESTAURANT
163,1223,563,1257,ALL ITEM WILL BE CHARGES GST
