121,378,516,407,99 SPEED MART S/B (519537-X)
494,284,704,357,POSTED
134,418,516,452,"LOT P.T. 2811, JALAN ANGSA,"
220,458,417,483,TAMAN BERKELEY
177,498,475,528,"41150 KLANG, SELANGOR"
191,537,460,564,1032-SUBANG PERDANA
148,574,504,602,GST ID. NO : 000181747712
135,654,532,680,INVOICE NO : 18039/103/T0209
48,734,149,761,04:56PM
291,734,375,758,565420
505,731,619,758,21-05-17
50,812,291,838,154 AJINOMOTO 1KG
76,850,260,876,@2 X RM 10.40
491,810,620,838,RM20.80 S
50,929,478,955,TOTAL SALES (INCLUSIVE GST) RM
375,968,477,994,CASH RM
348,1007,477,1034,CHANGE RM
518,927,590,953,20.80
518,968,588,993,21.00
548,1008,590,1033,.20
48,1088,207,1124,GST SUMMARY
278,1087,416,1115,AMOUNT(RM)
507,1086,602,1112,TAX(RM)
48,1132,136,1156,S = 6%
348,1127,418,1155,19.62
547,1125,604,1149,1.18
124,1246,521,1274,THANK YOU. PLEASE COME AGAIN
