33,71,586,96,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
173,95,443,119,"LOT 3, JALAN PELABUR 23/1,"
159,119,455,142,"40300 SHAH ALAM, SELANGOR."
119,140,303,162,TEL: 03- 55423228
188,164,432,186,GST ID: 000381399040
135,206,484,244,TAX INVOICE / ADJUSTMENT NOTE
246,265,509,301,CASH INV NO.: 7805F712
24,301,110,326,VE0514
317,304,515,329,DATE: 05/08/2017
24,333,371,370,MAKASSAR FRESH MARKET SDN BHD
25,375,308,396,"GROUND FLOOR, NO. 4 & 6,"
27,398,202,420,"JALAN SS 15/4B,"
24,420,350,442,"47500 SUBANG JAYA, SELANGOR"
27,443,262,466,VE05: RIDZUAN(11900)
253,467,411,487,DD: 05/08/2017
435,468,489,489,11:00
21,496,153,516,DESCRIPTION
174,497,213,515,U.P
329,498,343,515,D
422,498,506,518,AMT(RM)
20,531,141,552,O.C. WHITE
162,533,212,551,2.13
244,533,260,552,5
293,535,308,553,1
328,535,343,552,0
387,535,402,552,4
456,535,506,553,8.52
20,555,130,575,WHOLEMEAL
164,557,213,575,2.78
246,557,262,575,1
293,558,307,575,2
329,558,343,575,0
376,559,402,576,-1
446,559,507,577,-2.78
20,578,130,598,O.C JUMBO
164,579,213,598,2.97
245,579,260,598,3
295,581,308,599,1
329,580,343,598,0
388,581,402,599,2
458,581,507,599,5.94
183,610,403,653,TOTAL 0% SUPPLIES:
446,613,507,647,11.68
19,659,154,680,CR-B'SCOTCH
160,660,212,682,0.72
234,663,260,680,10
292,662,307,680,0
328,663,342,681,0
378,662,401,682,10
457,662,507,684,7.20
41,692,399,735,TOTAL 6% SUPPLIES (EXCL. GST):
458,697,508,729,7.20
351,743,398,776,GST:
456,742,507,776,0.43
54,790,398,834,TOTAL 6% SUPPLIES (INC. GST):
458,794,507,827,7.63
184,837,399,879,TOTAL 0% SUPPLIES:
447,842,507,874,11.68
231,887,401,931,TOTAL PAYABLE:
446,892,508,925,19.31
25,949,119,969,E.&.0.E.
26,975,554,998,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
24,999,486,1021,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
24,1023,559,1045,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
27,1045,463,1067,"INPUT TAX CLAIMS, ON THE BASIC OF THE"
25,1069,486,1090,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
23,1092,203,1112,ADJUSTMENT NOTE
190,1118,426,1140,CUSTOMER'S COPY
319,142,501,164,FAX:03- 55423213
223,496,259,514,ISS
270,497,307,514,EXC
354,497,402,516,SALE
