319,78,526,118,ASIA MART
320,113,516,150,(SA0264195-T)
190,137,643,187,"NO.23 BATU 10, TAMAN SENTOSA,"
141,169,688,225,"JALAN KAPAR, 42200 KLANG, SELANGOR."
264,247,566,286,GST ID : 001609584640
317,299,511,329,TAX INVOICE
78,344,172,371,DOC NO
246,346,437,374,: CS02070163
525,315,737,367,DATE: 22/12/2017
75,384,174,409,CASHIER
246,385,340,412,: EIRA
522,362,711,405,TIME: 00:06:00
75,423,340,454,SALESPERSON : EIRA
166,728,298,755,S LIME 50G
530,416,594,446,REF.:
72,504,124,526,ITEM
266,506,312,533,QTY
346,509,431,530,S/PRICE
463,477,533,505,(GST)
602,466,669,498,(GST)
455,504,539,527,S/PRICE
579,496,670,522,AMOUNT
691,489,732,514,TAX
72,534,241,562,9556641320027
274,539,303,562,17
364,539,414,563,0.85
472,536,522,560,0.90
609,527,668,555,15.25
699,523,730,547,SR
73,571,385,605,DELICIA CHOCOLATE [50G]
70,611,240,640,9556231110045
278,620,293,637,1
361,617,413,640,3.55
470,614,520,638,3.55
618,609,666,634,3.55
684,605,727,630,ZRL
69,649,589,679,GARDENIA ORIGINAL CLASSIC JUMBO [600G]
69,690,240,716,9556127101331
277,696,292,717,1
362,697,408,720,1.41
469,694,518,719,1.50
618,691,665,714,1.50
694,687,727,711,SR
67,726,102,748,HU
67,766,236,794,8850199320722
274,774,289,795,1
359,775,410,796,1.42
467,774,514,797,1.51
616,770,660,795,1.51
693,768,725,793,SR
66,803,397,833,DOREMON CATCAT JOY 15G
63,845,235,871,8850199320722
272,850,287,871,1
358,850,406,875,1.42
464,852,511,876,1.51
612,852,659,876,1.51
691,850,720,875,SR
65,881,395,911,DOREMON CATCAT JOY 15G
63,921,234,948,8888002188511
269,929,285,949,1
353,931,404,952,2.30
460,931,511,956,2.44
611,931,659,956,2.44
688,932,720,957,SR
62,958,485,995,MINUTE MAID PULPY [OREN] [350ML]
62,999,230,1029,8888002188511
270,1007,283,1027,1
353,1006,403,1030,2.30
461,1010,509,1032,2.44
608,1012,657,1036,2.44
687,1013,716,1037,SR
62,1036,482,1074,MINUTE MAID PULPY [OREN] [350ML]
59,1076,191,1103,9556145026
269,1081,280,1104,1
353,1087,400,1109,1.51
460,1088,508,1112,1.60
609,1094,656,1117,1.60
684,1096,714,1120,SR
59,1113,379,1144,TINGE LEMON DRINK 500ML
56,1153,215,1179,955657031213
349,1161,399,1185,2.74
456,1166,506,1190,2.90
606,1172,654,1196,2.90
682,1177,710,1201,SR
58,1191,232,1220,100 PLUS [1.50]
88,1227,204,1258,TOTAL QTY:
251,1232,287,1257,25
584,1246,655,1275,32.69
150,1273,516,1315,TOTAL SALES (EXCLUDING GST) :
583,1293,651,1321,31.03
379,1328,516,1359,DISCOUNT :
596,1341,652,1370,0.00
362,1372,514,1408,TOTAL GST :
598,1390,651,1417,1.65
369,1416,511,1453,ROUNDING :
594,1433,650,1462,0.02
93,1454,512,1501,TOTAL SALES (INCLUSIVE OF GST) :
579,1479,648,1511,32.70
402,1512,512,1544,CASH :
576,1524,649,1558,40.00
375,1543,510,1579,CHANGE :
590,1562,646,1593,7.30
91,1617,299,1648,GST SUMMARY
96,1661,219,1684,TAX CODE
293,1667,318,1691,%
387,1671,513,1706,AMT (RM)
570,1688,681,1732,TAX (RM)
96,1693,136,1717,SR
94,1729,150,1755,ZRL
295,1699,314,1723,6
295,1737,315,1761,0
440,1709,513,1740,27.48
453,1747,512,1778,3.55
631,1733,681,1765,1.65
629,1770,681,1805,0.00
629,1808,678,1844,1.65
246,1772,332,1802,TOTAL :
435,1785,508,1816,31.03
79,1831,661,1909,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
