58,190,777,232,NYONYA COLORS @ 1 UTAMA
96,239,769,285,LITTLE CRAVINGS SDN BHD (562007-D)
177,290,698,334,"HQ: 7, JLN SS21/34, 47400 PJ"
57,339,789,385,TEL-03 77282288 (GST ID 001382293504)
56,484,302,527,REG CASHIER
341,487,658,529,18-03-2018 11 : 23
613,442,733,480,MC #01
57,535,273,578,TAXINVNO. 1
557,539,831,581,#000001
177,633,419,674,KUIH KETAYAP
178,683,402,724,ONDEH ONDEH
179,731,420,773,YELLOW LAKSA
177,779,419,822,YELLOW LAKSA
177,830,419,870,YELLOW LAKSA
175,879,361,916,AIR SEJUK
178,927,302,965,CENDOL
178,972,591,1017,CHEE CHEONG FUN (SOS)
655,636,778,675,RM2.70
656,688,777,724,RM2.95
638,734,777,773,RM11.60
636,783,778,824,RM11.60
635,830,777,871,RM11.60
657,879,779,920,RM0.65
655,929,778,967,RM5.30
657,980,781,1017,RM7.20
796,637,816,677,S
797,687,817,726,S
797,735,817,772,S
797,785,817,824,S
797,833,819,872,S
795,883,818,918,S
798,931,818,967,S
794,978,818,1016,S
517,1025,598,1062,8 NO
180,1070,341,1109,SUBTOTAL
178,1118,263,1157,CASH
178,1168,340,1208,CHANGE
494,1070,777,1109,RM53.60
616,1120,777,1162,RM100.00
636,1171,779,1210,RM46.40
177,1264,456,1303,TAXABLE AMOUNT
176,1315,299,1354,6% GST
637,1268,779,1304,RM50.57
655,1317,778,1357,RM3.03
160,1459,758,1499,THANK YOU ! ! PLEASE COME AGAIN
