376,325,667,342,UNIHAKKA INTERNATIONAL SDN BHD
469,343,575,356,12 MAR 2018 18:19
489,361,556,377,(867388-U)
397,380,648,394,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN"
427,397,616,413,"TAMPOI,81200 JOHOR BAHRU,JOHOR"
480,414,563,428,TAX INVOICE
363,431,543,445,INVOICE # : OR18031202170432
364,457,391,470,ITEM
465,458,488,473,QTY
652,456,682,468,TOTAL
364,477,570,492,SR 100100000035- 1 MEAT + 3 VEGE
363,498,401,513,$7.10
465,498,475,509,1
648,494,681,510,$7.10
362,521,539,539,SR 100100000015- VEGETABLE
364,544,397,558,$1.10
466,545,473,557,1
647,541,681,557,$1.10
565,574,681,588,TOTAL AMOUNT: $8.20
580,590,687,609,GST @6%: $0.46
586,609,689,626,NETT TOTAL: $8.20
364,637,450,652,PAYMENT MODE
635,636,682,648,AMOUNT
364,657,402,669,CASH
647,655,681,670,$8.20
364,675,411,690,CHANGE
647,674,681,687,$0.00
363,720,438,732,GST SUMMARY
527,719,578,732,AMOUNT($)
649,718,682,732,TAX($)
363,740,440,752,SR = GST @6%
556,739,578,750,7.74
659,739,682,749,0.46
445,766,597,780,GST REG #000656195584
418,784,625,800,BAR WANG RICE@PERMAS JAYA
453,801,590,817,(PRICE INCLUSIVE OF GST)
445,819,597,834,THANK YOU & COME AGAIN!
427,837,614,850,LIKE AND FOLLOW US ON FACEBOOK!
438,856,604,872,FACEBOOK.COM/BARWANGRICE
