175,345,671,383,99 SPEED MART S/B (519537-X)
193,388,669,435,"LOT P.T. 2811, JALAN ANGSA,"
300,441,549,481,TAMAN BERKELEY
247,494,623,534,"41150 KLANG, SELANGOR"
237,542,642,586,1558-TMN PUSAT KEPONG
210,592,669,634,GST ID. NO : 000181747712
199,696,706,735,INVOICE NO : 17872/102/T0476
87,790,234,840,08:53PM
389,797,498,835,561781
654,798,802,838,05-12-16
89,894,577,933,5386 STAR BRAND GARBAGE BAG
635,896,797,937,RM15.90 S
123,945,343,983,@3 X RM 5.30
93,1045,625,1080,TOTAL SALES (INCLUSIVE GST) RM
673,1043,775,1089,15.90
497,1093,622,1137,CASH RM
459,1145,625,1185,CHANGE RM
670,1097,766,1133,51.00
671,1143,765,1185,35.10
89,1242,295,1290,GST SUMMARY
88,1296,201,1333,S = 6%
370,1246,557,1283,AMOUNT(RM)
461,1295,553,1332,15.00
655,1248,781,1285,TAX(RM)
724,1298,785,1339,.90
180,1443,683,1490,THANK YOU. PLEASE COME AGAIN
85,1494,792,1540,KEEP THE INVOICE FOR APPLICABLE RETURNS
