136,203,763,240,THAI DELICIOUS RESTAURANT
218,254,685,294,NO.22 JALAN PUTERI 2/4
298,303,606,342,BANDAR PUTERI
181,353,719,390,"47100 PUCHONG, SELANGOR"
321,397,578,433,03-8051 9514
70,461,165,492,BILL NO
211,467,226,495,:
258,464,406,492,01-36870
703,459,810,497,TABLE
69,509,143,537,DATE
209,512,225,541,:
257,508,623,542,02/02/2017 7:31:08 PM
720,509,767,541,A3
69,556,180,585,CASHIER
211,561,223,585,:
262,557,317,585,123
69,601,121,634,PAX
211,609,223,632,:
256,602,276,634,4
162,711,335,744,DESCRIPTION
450,710,503,746,QTY
564,710,645,739,PRICE
712,709,835,738,AMOUNT
109,758,125,785,1
156,754,341,780,06S BRAISED
486,757,507,785,1
567,754,646,784,20.00
757,757,835,783,20.00
157,788,400,814,PORK LEG SMALL
109,853,128,882,2
159,852,375,881,32 PHRANAKON
488,855,501,881,1
566,855,645,882,28.00
757,857,831,881,28.00
155,885,337,911,SALTED EGG
159,916,246,944,SQUID
110,949,127,977,3
157,950,394,975,51 GARLIC FRIED
488,952,505,976,1
571,953,644,978,13.00
759,951,831,977,13.00
158,981,258,1007,KAILAN
106,1052,126,1078,4
158,1048,356,1073,84 THAI STYLE
486,1050,505,1075,1
572,1050,649,1078,15.00
756,1049,836,1079,15.00
155,1080,359,1103,KERABUTOFU
107,1144,126,1170,5
159,1145,372,1170,130 PLAINRICE
486,1147,504,1171,4
586,1143,652,1173,1.80
774,1142,840,1169,7.20
107,1190,125,1217,6
159,1189,355,1215,113 COCONUT
485,1189,503,1220,1
585,1190,651,1220,6.50
775,1190,834,1218,6.50
159,1220,223,1247,THAI
110,1257,126,1281,7
159,1254,351,1282,116 DISTILLED
487,1260,502,1285,1
585,1256,646,1284,0.60
772,1258,838,1286,0.60
159,1285,258,1315,WATER
106,1324,127,1352,8
156,1323,308,1348,106B COLD
483,1324,501,1351,1
585,1324,651,1351,2.50
775,1320,835,1348,2.50
156,1352,390,1377,PANDAN GINGER
159,1383,215,1410,TEA
445,1442,527,1471,TOTAL:
757,1444,835,1470,92.80
355,1492,527,1522,GRAND TOTAL:
756,1493,836,1520,92.80
313,1536,530,1566,CASH RECEIVED:
744,1538,834,1563,100.00
408,1581,533,1612,CHANGE:
775,1580,834,1610,7.20
270,1649,537,1680,AVERAGE/PAX(S):
754,1648,835,1679,23.20
252,1732,676,1764,THANK YOU. PLEASE COME AGAIN.
