76,100,512,122,SWC ENTERPRISE SDN BHD
241,122,346,143,(1125830-V)
178,145,408,167,"5-7, JALAN MAHAGONI 7/1"
143,168,446,191,"SEKSYEN 4, BANDAR UTAMA, 44300"
188,192,399,216,"BATANG KALI, SELANGOR"
237,215,350,237,03-60571377
9,253,223,275,GST ID : 002017808384
9,277,345,300,TAX INVOICE NO : 0051808219001118
9,322,210,345,005001(BATANGKALI-1)
11,346,40,369,001
541,324,569,344,118
379,346,571,368,23/03/2018 19:08:32
10,393,182,414,OPEN CODE-SR ITEM
21,416,111,436,0025679 U
19,438,114,462,0025679 U
350,416,419,437,2X11.80
360,440,420,462,2X8.80
499,416,571,438,23.60 S
501,441,569,461,17.60 S
11,488,73,508,ITEM 2
10,510,63,532,QTY 4
11,534,122,557,SAVING 0.00
207,489,384,509,SUBTOTAL INCL GST
289,511,380,534,SPEC. DISC
300,535,381,557,ROUNDING
330,557,382,581,TOTAL
338,581,382,605,CASH
319,603,383,629,CHANGE
520,490,571,511,41.20
528,512,570,533,0.00
529,536,569,556,0.00
519,558,572,581,41.20
508,581,570,603,512.00
508,607,571,626,470.80
10,649,121,673,GST SUMMARY
11,673,61,696,S(6%)
171,650,271,673,AMOUNT(RM)
219,673,272,695,38.86
499,650,569,675,TAX(RM)
527,675,572,697,2.34
200,720,390,742,23/03/2018 19:08:32
96,835,507,860,GOODS SOLD ONLY EXCHANGEABLE WITHIN 3 DAYS
149,861,440,883,GOODS SOLD ARE NOT REFUNDABLE
140,884,449,907,THANK YOU FOR YOUR KIND SUPPORT
208,908,381,930,PLEASE COME AGAIN
