153,205,438,228,RESTORAN IBRAHIM MAJU SB
61,233,533,256,"NO.2, GROUND FLOOR, JALAN REKO SENTRAL 8"
105,256,492,287,"TAMAN REKO SENTRAL, 43000 KAJANG"
232,290,365,313,SELANGOR DE
196,320,396,344,TEL : 03-87342689
154,344,440,375,GST ID NO : 000696532992
235,407,364,432,TAX INVOICE
16,465,124,493,INVOICE #
13,492,70,520,TIME
142,493,442,521,:19/03/2018 03:43:44 PM
16,525,99,550,CASHIER
149,525,311,550,: JAHABA R ALI
16,555,231,577,SELF SERVICE: 1000
15,608,195,633,QTY DESCRIPTION
347,609,406,634,PRICE
440,608,511,631,AMOUNT
18,671,33,692,1
21,699,31,726,1
20,726,30,752,1
62,668,149,692,MAKANAN
65,697,150,722,MAKANAN
65,727,153,751,MAKANAN
347,670,397,692,2.30
350,699,394,720,1.40
350,728,397,750,1.60
441,668,515,691,2.30 S
443,698,513,722,1.40 S
443,727,514,748,1.60 S
20,785,244,812,SUB TOTAL INCL. GST
359,785,384,809,RM
440,783,489,811,5.30
16,813,190,842,ROUND ADJUSTMT
354,813,389,838,RM
439,811,498,840,0.00
10,867,85,898,TOTAL
354,868,392,900,RM
433,871,495,899,5.30
15,928,183,957,PAYMENT CASH
359,925,390,954,RM
428,928,495,954,10.00
15,955,94,983,CHANGE
359,956,393,984,RM
439,958,493,984,4.70
12,1013,183,1047,GST 6% PAID
290,1010,321,1039,RM
369,1010,426,1041,0.30
15,1068,170,1102,GST ANALYSIS
259,1068,370,1103,AMT (RM)
416,1066,517,1100,TAX (RM)
18,1128,103,1156,S = 6%
18,1161,93,1183,Z=0%
302,1132,353,1157,5.00
305,1161,350,1182,0.00
455,1130,508,1155,0.30
455,1159,503,1183,0.00
178,1215,433,1240,19/03/2018 03:44:03 PM
231,1243,377,1269,<THANK YOU>
186,1270,417,1302,<PLEASE COME AGAIN>
147,468,266,488,: 1-161696
27,23,142,50,3180301
