334,120,976,182,ASO ELECTRICAL TRADING SDN BHD
586,180,741,214,1000131-K
440,219,875,273,"NO 31G, JALAN SEPADU C 25/C."
432,259,887,316,"SECTION 25, TAMAN IDUSTRIES."
423,290,907,358,"AXIS 40400 SHAH ALAM, SELANGOR"
357,349,734,406,"TEL: 03-51221701, 51313091"
758,325,1009,377,FAX: 03-51215716
492,595,658,636,CS00093091
678,1661,854,1696,THANK YOU.
508,1606,1020,1678,"GOODS SOLD ARE NOT RETURNABLE,"
529,396,866,445,GST NO:000683900928
598,450,802,497,TAX INVOICE
335,539,451,578,BILL TO:
347,612,478,645,RECEIPT #:
795,576,1016,618,DATE: 04/12/2017
337,647,517,686,SALESPERSON:
346,677,555,716,CASHIER: USER
792,620,996,674,TIME: 11:29:00
805,711,891,753,(GST)
930,699,1033,743,(GST)
342,785,428,822,ITERM
581,758,640,805,QTY
679,753,750,792,RSP
812,748,893,775,RSP
905,738,1028,775,AMOUNT
357,824,465,863,102749
598,809,637,843,1
679,795,768,832,44.40
807,780,891,824,47.06
945,773,1034,820,47.06
366,826,865,900,"SR: FUJI CONTACTOR, SC-03, 240VAC"
601,1575,693,1606,TOTAL:
364,908,475,940,106766
605,888,639,925,1
686,876,775,913,49.00
814,869,895,903,51.94
950,854,1041,893,51.94
370,900,917,981,SR: ANLY FLOATLESS RELAY 240V. AFS-1
604,965,641,998,2
447,974,578,1011,TOT QTY:
964,935,1043,972,99.00
527,1014,903,1068,(EXCLUDED GST) SUB TOTAL:
964,987,1050,1031,93.40
748,1060,901,1104,DISCOUNT :
987,1043,1063,1077,0.00
741,1112,903,1149,TOTAL GST :
994,1090,1065,1132,5.60
709,1164,911,1203,ROUNDING :
989,1144,1065,1181,0.00
780,1211,918,1248,TOTAL :
972,1191,1070,1230,99.00
770,1252,925,1294,CASH :
955,1238,1066,1272,100.00
745,1302,925,1339,CHANGE :
996,1279,1070,1321,1.00
409,1424,697,1476,GST SUMMARY
434,1499,573,1536,TAX CODE
652,1488,683,1516,%
787,1469,900,1508,AMOUNT
1016,1439,1090,1481,GST
435,1538,501,1577,SR
662,1518,692,1560,6
814,1511,907,1536,93.40
1019,1486,1095,1528,5.60
1019,1533,1105,1567,5.60
819,1550,917,1592,93.40
