365,356,657,372,UNIHAKKA INTERNATIONAL SDN BHD
454,373,566,386,29 MAR 2018 18:19
477,393,543,407,(867388-U)
385,408,636,424,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN"
414,428,605,443,"TAMPOI,81200 JOHOR BAHRU,JOHOR"
469,445,551,457,TAX INVOICE
352,462,530,475,INVOICE # : OR18032902170347
352,487,377,499,ITEM
453,487,473,502,QTY
639,487,669,500,TOTAL
352,509,557,523,SR I00100000035- 1 MEAT + 3 VEGE
351,527,383,541,$7.10
453,529,458,541,1
635,529,668,541,$7.10
553,561,666,573,TOTAL AMOUNT: $7.10
568,578,668,593,GST @6%: $0.40
574,595,668,607,NETT TOTAL: $7.10
351,620,436,635,PAYMENT MODE
623,622,668,634,AMOUNT
350,641,387,653,CASH
634,641,666,655,$7.10
351,658,395,674,CHANGE
635,659,667,671,$0.00
350,703,422,717,GST SUMMARY
515,704,564,716,AMOUNT($)
636,704,667,716,TAX($)
349,725,425,736,3R = QST @6%
543,724,564,735,6.70
646,725,667,734,0.40
431,750,583,764,GST REG #000656195584
405,768,610,784,BAR WANG RICE@PERMAS JAYA
439,786,576,802,(PRICE INCLUSIVE OF GST)
432,805,582,820,THANK YOU & COME AGAIN!
414,822,603,836,LIKE AND FOLLOW US ON FACEBOOK!
424,840,588,855,FACEBOOK.COM/BARWANGRICE
